Taxon ID;Gruppe;Trivialname;Taxon;Gemeinde(n);Kanton(e) ;Fundort;Hohe;Koordx;Koordy;Radius;R�umliche Zusammenfassung;Anzahl;n Nachweise ;Jahr;Monat;Tag;Fortpflanzungsnachweis;Herkunft;Beobachter/Sammler;ID Beobachtung;Rote Liste;Priorit�t CH;UZL;WZL;Massnahmebedarf;Monitoring-Bedarf;NHV;SMARAGD;infoflora: Kantonaler Schutzstatus;infoflora: Rote Liste regional;Habitat;Substrat;swisslichens: Ecotyp;Ordnung;Familie;swissfungi: funktionelle Gruppe;Indigenat CH;Standortfremd;Einf�hrung
infoflora:328100;Gef�sspflanzen;Kleine Brunelle;Prunella vulgaris L.;;OW;;;2661500;1201500;707;D;;4;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Lamiaceae;;INN;;
infoflora:328100;Gef�sspflanzen;Kleine Brunelle;Prunella vulgaris L.;;OW;;;2662500;1201500;707;D;;1;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Lamiaceae;;INN;;
infoflora:328100;Gef�sspflanzen;Kleine Brunelle;Prunella vulgaris L.;;OW;;;2662500;1202500;707;D;;1;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Lamiaceae;;INN;;
infoflora:328100;Gef�sspflanzen;Kleine Brunelle;Prunella vulgaris L.;;OW;;;2663500;1202500;707;D;;1;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Lamiaceae;;INN;;
infoflora:328100;Gef�sspflanzen;Kleine Brunelle;Prunella vulgaris L.;;OW;;;2663500;1203500;707;D;;1;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Lamiaceae;;INN;;
infoflora:328400;Gef�sspflanzen;S�sskirsche;Prunus avium L.;;OW;;;2662500;1201500;707;D;;1;1995;;;;;;;LC;K;;;;;;;;LC;;;;;Rosaceae;;INN;;
;Gef�sspflanzen;;Pseudorchis albida � Nigritella rhellicani;;OW;;;2660500;1202500;707;D;;1;1970;;;;;;;;;;;;;;;;;;;;;Orchidaceae;;OTH;;
infoflora:330800;Gef�sspflanzen;Adlerfarn;Pteridium aquilinum (L.) Kuhn;;OW;;;2658500;1201500;707;D;;1;1966;;;;;;;LC;K;;;;;;;;LC;;;;;Dennstaedtiaceae;;INN;;
infoflora:330800;Gef�sspflanzen;Adlerfarn;Pteridium aquilinum (L.) Kuhn;;OW;;;2663500;1201500;707;D;;2;2015;;;;;;;LC;K;;;;;;;;LC;;;;;Dennstaedtiaceae;;INN;;
infoflora:333195;Gef�sspflanzen;Alpen-Anemone;Pulsatilla alpina (L.) Delarbre;;NW;;;2662500;1203500;707;D;;2;1888;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:333195;Gef�sspflanzen;Alpen-Anemone;Pulsatilla alpina (L.) Delarbre;;NW;;;2661500;1203500;707;D;;3;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:333195;Gef�sspflanzen;Alpen-Anemone;Pulsatilla alpina (L.) Delarbre;;OW;;;2661500;1202500;707;D;;1;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:333195;Gef�sspflanzen;Alpen-Anemone;Pulsatilla alpina (L.) Delarbre;;OW;;;2662500;1203500;707;D;;1;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:333195;Gef�sspflanzen;Alpen-Anemone;Pulsatilla alpina (L.) Delarbre;;OW;;;2660500;1201500;707;D;;1;2013;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:333195;Gef�sspflanzen;Alpen-Anemone;Pulsatilla alpina (L.) Delarbre;;OW;;;2661500;1203500;707;D;;3;2014;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:334100;Gef�sspflanzen;Fr�hlings-Anemone;Pulsatilla vernalis (L.) Mill.;;LU;;;2659500;1202500;707;D;;1;2020;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:334500;Gef�sspflanzen;Mittleres Wintergr�n;Pyrola media Sw.;;NW;;;2661500;1204500;707;D;;1;1947;;;;;;;LC;K;;;;;;;;LC;;;;;Ericaceae;;INN;;
infoflora:334500;Gef�sspflanzen;Mittleres Wintergr�n;Pyrola media Sw.;;OW;;;2663500;1201500;707;D;;1;1953;;;;;;;LC;K;;;;;;;;LC;;;;;Ericaceae;;INN;;
infoflora:334600;Gef�sspflanzen;Kleines Wintergr�n;Pyrola minor L.;;NW;;;2663500;1203500;707;D;;2;1870;;;;;;;LC;K;;;;;;;;LC;;;;;Ericaceae;;INN;;
infoflora:334600;Gef�sspflanzen;Kleines Wintergr�n;Pyrola minor L.;;OW;;;2663500;1202500;707;D;;2;1933;;;;;;;LC;K;;;;;;;;LC;;;;;Ericaceae;;INN;;
infoflora:334600;Gef�sspflanzen;Kleines Wintergr�n;Pyrola minor L.;;OW;;;2663500;1201500;707;D;;1;1961;;;;;;;LC;K;;;;;;;;LC;;;;;Ericaceae;;INN;;
infoflora:334700;Gef�sspflanzen;Rundbl�ttriges Wintergr�n;Pyrola rotundifolia L.;;OW;;;2662500;1201500;707;D;;1;1951;;;;;;;LC;K;;;;;;;;LC;;;;;Ericaceae;;INN;;
infoflora:335000;Gef�sspflanzen;Kultur-Birnbaum;Pyrus communis L.;;OW;;;2663500;1202500;707;D;;1;1953;;;;;;;;;;;;;;;;;;;;;Rosaceae;;NEO;1;
infoflora:335900;Gef�sspflanzen;Trauben-Eiche;Quercus petraea Liebl.;;OW;;;2663500;1201500;707;D;;1;1945;;;;;;;LC;K;;;;;;;;LC;;;;;Fagaceae;;INN;;
infoflora:336500;Gef�sspflanzen;Eisenhutbl�ttriger Hahnenfuss;Ranunculus aconitifolius L.;;NW;;;2663500;1203500;707;D;;2;1861;;;;;;;LC;K;L;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336500;Gef�sspflanzen;Eisenhutbl�ttriger Hahnenfuss;Ranunculus aconitifolius L.;;NW;;;2663500;1204500;707;D;;1;1879;;;;;;;LC;K;L;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336500;Gef�sspflanzen;Eisenhutbl�ttriger Hahnenfuss;Ranunculus aconitifolius L.;;OW;;;2661500;1202500;707;D;;1;1959;;;;;;;LC;K;L;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336500;Gef�sspflanzen;Eisenhutbl�ttriger Hahnenfuss;Ranunculus aconitifolius L.;;NW;;;2661500;1203500;707;D;;1;1999;;;;;;;LC;K;L;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336500;Gef�sspflanzen;Eisenhutbl�ttriger Hahnenfuss;Ranunculus aconitifolius L.;;LU;;;2661500;1204500;707;D;;2;2002;;;;;;;LC;K;L;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336500;Gef�sspflanzen;Eisenhutbl�ttriger Hahnenfuss;Ranunculus aconitifolius L.;;OW;;;2662500;1202500;707;D;;1;2002;;;;;;;LC;K;L;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336500;Gef�sspflanzen;Eisenhutbl�ttriger Hahnenfuss;Ranunculus aconitifolius L.;;NW;;;2661500;1204500;707;D;;2;2018;;;;;;;LC;K;L;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336700;Gef�sspflanzen;Fries' Scharfer Hahnenfuss;Ranunculus acris subsp. friesianus (Jord.) Syme;;OW;;;2663500;1201500;707;D;;3;1999;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336700;Gef�sspflanzen;Fries' Scharfer Hahnenfuss;Ranunculus acris subsp. friesianus (Jord.) Syme;;NW;;;2661500;1203500;707;D;;1;2019;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336800;Gef�sspflanzen;Alpen-Hahnenfuss;Ranunculus alpestris L.;;NW;;;2663500;1203500;707;D;;2;1880;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336800;Gef�sspflanzen;Alpen-Hahnenfuss;Ranunculus alpestris L.;;NW;;;2662500;1203500;707;D;;2;1889;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336800;Gef�sspflanzen;Alpen-Hahnenfuss;Ranunculus alpestris L.;;OW;;;2662500;1203500;707;D;;7;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336800;Gef�sspflanzen;Alpen-Hahnenfuss;Ranunculus alpestris L.;;OW;;;2662500;1202500;707;D;;6;2010;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336800;Gef�sspflanzen;Alpen-Hahnenfuss;Ranunculus alpestris L.;;OW;;;2661500;1202500;707;D;;3;2013;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336800;Gef�sspflanzen;Alpen-Hahnenfuss;Ranunculus alpestris L.;;OW;;;2661500;1203500;707;D;;3;2015;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336800;Gef�sspflanzen;Alpen-Hahnenfuss;Ranunculus alpestris L.;;NW;;;2661500;1203500;707;D;;13;2019;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:336800;Gef�sspflanzen;Alpen-Hahnenfuss;Ranunculus alpestris L.;;LU;;;2656500;1202500;707;D;;1;2020;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:337600;Gef�sspflanzen;Breynes-Berg-Hahnenfuss;Ranunculus breyninus Crantz;;OW;;;2662500;1203500;707;D;;1;1968;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:337600;Gef�sspflanzen;Breynes-Berg-Hahnenfuss;Ranunculus breyninus Crantz;;OW;;;2663500;1201500;707;D;;1;1972;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:337600;Gef�sspflanzen;Breynes-Berg-Hahnenfuss;Ranunculus breyninus Crantz;;OW;;;2660500;1202500;707;D;;3;2015;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:337800;Gef�sspflanzen;K�rntner Berg-Hahnenfuss;Ranunculus carinthiacus Hoppe;;OW;;;2661500;1202500;707;D;;1;1959;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:338200;Gef�sspflanzen;Scharbockskraut;Ranunculus ficaria L.;;OW;;;2662500;1201500;707;D;;1;1945;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:338200;Gef�sspflanzen;Scharbockskraut;Ranunculus ficaria L.;;NW;;;2661500;1203500;707;D;;1;1999;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:338200;Gef�sspflanzen;Scharbockskraut;Ranunculus ficaria L.;;OW;;;2663500;1202500;707;D;;1;1999;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339300;Gef�sspflanzen;Wolliger Hahnenfuss;Ranunculus lanuginosus L.;;NW;;;2663500;1203500;707;D;;2;1861;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339300;Gef�sspflanzen;Wolliger Hahnenfuss;Ranunculus lanuginosus L.;;OW;;;2662500;1202500;707;D;;1;1984;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339300;Gef�sspflanzen;Wolliger Hahnenfuss;Ranunculus lanuginosus L.;;OW;;;2663500;1202500;707;D;;4;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339300;Gef�sspflanzen;Wolliger Hahnenfuss;Ranunculus lanuginosus L.;;NW;;;2661500;1204500;707;D;;1;2012;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339300;Gef�sspflanzen;Wolliger Hahnenfuss;Ranunculus lanuginosus L.;;OW;;;2660500;1201500;707;D;;1;2013;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339505;Gef�sspflanzen;Berg-Hahnenfuss;Ranunculus montanus aggr.;;LU;;;2661500;1204500;707;D;;1;1999;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339505;Gef�sspflanzen;Berg-Hahnenfuss;Ranunculus montanus aggr.;;NW;;;2661500;1203500;707;D;;5;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339505;Gef�sspflanzen;Berg-Hahnenfuss;Ranunculus montanus aggr.;;OW;;;2660500;1201500;707;D;;1;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339505;Gef�sspflanzen;Berg-Hahnenfuss;Ranunculus montanus aggr.;;OW;;;2661500;1201500;707;D;;2;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339505;Gef�sspflanzen;Berg-Hahnenfuss;Ranunculus montanus aggr.;;OW;;;2661500;1202500;707;D;;3;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339505;Gef�sspflanzen;Berg-Hahnenfuss;Ranunculus montanus aggr.;;OW;;;2661500;1203500;707;D;;2;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339505;Gef�sspflanzen;Berg-Hahnenfuss;Ranunculus montanus aggr.;;OW;;;2662500;1201500;707;D;;1;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339505;Gef�sspflanzen;Berg-Hahnenfuss;Ranunculus montanus aggr.;;OW;;;2662500;1202500;707;D;;10;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339505;Gef�sspflanzen;Berg-Hahnenfuss;Ranunculus montanus aggr.;;OW;;;2662500;1203500;707;D;;5;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339505;Gef�sspflanzen;Berg-Hahnenfuss;Ranunculus montanus aggr.;;OW;;;2663500;1202500;707;D;;1;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339505;Gef�sspflanzen;Berg-Hahnenfuss;Ranunculus montanus aggr.;;OW;;;2663500;1203500;707;D;;1;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339500;Gef�sspflanzen;Gew�hnlicher Berg-Hahnenfuss;Ranunculus montanus Willd.;;NW;;;2663500;1203500;707;D;;4;1892;;;;;;;LC;K;L;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339500;Gef�sspflanzen;Gew�hnlicher Berg-Hahnenfuss;Ranunculus montanus Willd.;;OW;;;2659500;1202500;707;D;;1;1934;;;;;;;LC;K;L;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339500;Gef�sspflanzen;Gew�hnlicher Berg-Hahnenfuss;Ranunculus montanus Willd.;;OW;;;2660500;1202500;707;D;;1;1959;;;;;;;LC;K;L;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339500;Gef�sspflanzen;Gew�hnlicher Berg-Hahnenfuss;Ranunculus montanus Willd.;;NW;;;2662500;1203500;707;D;;1;2012;;;;;;;LC;K;L;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339500;Gef�sspflanzen;Gew�hnlicher Berg-Hahnenfuss;Ranunculus montanus Willd.;;OW;;;2661500;1202500;707;D;;2;2015;;;;;;;LC;K;L;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339500;Gef�sspflanzen;Gew�hnlicher Berg-Hahnenfuss;Ranunculus montanus Willd.;;OW;;;2661500;1203500;707;D;;1;2015;;;;;;;LC;K;L;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:339500;Gef�sspflanzen;Gew�hnlicher Berg-Hahnenfuss;Ranunculus montanus Willd.;;OW;;;2662500;1203500;707;D;;1;2016;;;;;;;LC;K;L;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:340300;Gef�sspflanzen;Platanenbl�ttriger Hahnenfuss;Ranunculus platanifolius L.;;NW;;;2663500;1203500;707;D;;15;1880;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:340300;Gef�sspflanzen;Platanenbl�ttriger Hahnenfuss;Ranunculus platanifolius L.;;OW;;;2657500;1202500;707;D;;1;1980;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:340900;Gef�sspflanzen;Kriechender Hahnenfuss;Ranunculus repens L.;;OW;;;2663500;1202500;707;D;;8;2002;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:342210;Gef�sspflanzen;Hain-Hahnenfuss;Ranunculus tuberosus aggr.;;NW;;;2661500;1203500;707;D;;1;2002;;;;;;;LC;;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:342200;Gef�sspflanzen;Knolliger Hain-Hahnenfuss;Ranunculus tuberosus Lapeyr.;;NW;;;2663500;1203500;707;D;;1;1859;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:342200;Gef�sspflanzen;Knolliger Hain-Hahnenfuss;Ranunculus tuberosus Lapeyr.;;OW;;;2663500;1201500;707;D;;1;1970;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:342200;Gef�sspflanzen;Knolliger Hain-Hahnenfuss;Ranunculus tuberosus Lapeyr.;;NW;;;2661500;1204500;707;D;;1;2012;;;;;;;LC;K;;;;;;;;LC;;;;;Ranunculaceae;;INN;;
infoflora:342600;Gef�sspflanzen;Garten-Rettich;Raphanus sativus L.;;OW;;;2661500;1203500;707;D;;1;1930;;;;;;;;;;;;;;;;;;;;;Brassicaceae;;NEO;1;
infoflora:343400;Gef�sspflanzen;Alpen-Kreuzdorn;Rhamnus alpina L.;;OW;;;2663500;1201500;707;D;;1;1968;;;;;;;LC;K;;;;;;;;LC;;;;;Rhamnaceae;;INN;;
infoflora:343400;Gef�sspflanzen;Alpen-Kreuzdorn;Rhamnus alpina L.;;OW;;;2663500;1202500;707;D;;1;1968;;;;;;;LC;K;;;;;;;;LC;;;;;Rhamnaceae;;INN;;
infoflora:343500;Gef�sspflanzen;Purgier-Kreuzdorn;Rhamnus cathartica L.;;NW;;;2663500;1203500;707;D;;1;1845;;;;;;;LC;K;L;;;;;;;LC;;;;;Rhamnaceae;;INN;;
infoflora:343600;Gef�sspflanzen;Zwerg-Kreuzdorn;Rhamnus pumila Turra;;NW;;;2662500;1203500;707;D;;1;1890;;;;;;;LC;K;;;;;;;;LC;;;;;Rhamnaceae;;INN;;
infoflora:343600;Gef�sspflanzen;Zwerg-Kreuzdorn;Rhamnus pumila Turra;;OW;;;2658500;1202500;707;D;;1;1936;;;;;;;LC;K;;;;;;;;LC;;;;;Rhamnaceae;;INN;;
infoflora:343600;Gef�sspflanzen;Zwerg-Kreuzdorn;Rhamnus pumila Turra;;OW;;;2663500;1203500;707;D;;1;1954;;;;;;;LC;K;;;;;;;;LC;;;;;Rhamnaceae;;INN;;
infoflora:343600;Gef�sspflanzen;Zwerg-Kreuzdorn;Rhamnus pumila Turra;;OW;;;2660500;1201500;707;D;;1;1973;;;;;;;LC;K;;;;;;;;LC;;;;;Rhamnaceae;;INN;;
infoflora:343600;Gef�sspflanzen;Zwerg-Kreuzdorn;Rhamnus pumila Turra;;OW;;;2661500;1203500;707;D;;3;2013;;;;;;;LC;K;;;;;;;;LC;;;;;Rhamnaceae;;INN;;
infoflora:343600;Gef�sspflanzen;Zwerg-Kreuzdorn;Rhamnus pumila Turra;;NW;;;2661500;1203500;707;D;;1;2015;;;;;;;LC;K;;;;;;;;LC;;;;;Rhamnaceae;;INN;;
infoflora:343600;Gef�sspflanzen;Zwerg-Kreuzdorn;Rhamnus pumila Turra;;OW;;;2660500;1202500;707;D;;1;2015;;;;;;;LC;K;;;;;;;;LC;;;;;Rhamnaceae;;INN;;
infoflora:344100;Gef�sspflanzen;Zottiger Klappertopf;Rhinanthus alectorolophus (Scop.) Pollich;;OW;;;2663500;1202500;707;D;;1;1954;;;;;;;LC;K;L;;;;;;;LC;;;;;Orobanchaceae;;INN;;
infoflora:344100;Gef�sspflanzen;Zottiger Klappertopf;Rhinanthus alectorolophus (Scop.) Pollich;;OW;;;2663500;1203500;707;D;;2;1954;;;;;;;LC;K;L;;;;;;;LC;;;;;Orobanchaceae;;INN;;
infoflora:344100;Gef�sspflanzen;Zottiger Klappertopf;Rhinanthus alectorolophus (Scop.) Pollich;;OW;;;2660500;1201500;707;D;;1;1956;;;;;;;LC;K;L;;;;;;;LC;;;;;Orobanchaceae;;INN;;
infoflora:344100;Gef�sspflanzen;Zottiger Klappertopf;Rhinanthus alectorolophus (Scop.) Pollich;;OW;;;2662500;1202500;707;D;;2;1958;;;;;;;LC;K;L;;;;;;;LC;;;;;Orobanchaceae;;INN;;
infoflora:344100;Gef�sspflanzen;Zottiger Klappertopf;Rhinanthus alectorolophus (Scop.) Pollich;;OW;;;2659500;1201500;707;D;;1;1967;;;;;;;LC;K;L;;;;;;;LC;;;;;Orobanchaceae;;INN;;
infoflora:344100;Gef�sspflanzen;Zottiger Klappertopf;Rhinanthus alectorolophus (Scop.) Pollich;;OW;;;2661500;1201500;707;D;;1;2002;;;;;;;LC;K;L;;;;;;;LC;;;;;Orobanchaceae;;INN;;
infoflora:344100;Gef�sspflanzen;Zottiger Klappertopf;Rhinanthus alectorolophus (Scop.) Pollich;;OW;;;2662500;1201500;707;D;;2;2002;;;;;;;LC;K;L;;;;;;;LC;;;;;Orobanchaceae;;INN;;
infoflora:344100;Gef�sspflanzen;Zottiger Klappertopf;Rhinanthus alectorolophus (Scop.) Pollich;;OW;;;2660500;1202500;707;D;;1;2014;;;;;;;LC;K;L;;;;;;;LC;;;;;Orobanchaceae;;INN;;
infoflora:344700;Gef�sspflanzen;Grannen-Klappertopf;Rhinanthus glacialis Personnat;;OW;;;2662500;1203500;707;D;;3;1934;;;;;;;LC;K;L;;;;;;;LC;;;;;Orobanchaceae;;INN;;
infoflora:344700;Gef�sspflanzen;Grannen-Klappertopf;Rhinanthus glacialis Personnat;;LU;;;2659500;1202500;707;D;;1;1945;;;;;;;LC;K;L;;;;;;;LC;;;;;Orobanchaceae;;INN;;
infoflora:344700;Gef�sspflanzen;Grannen-Klappertopf;Rhinanthus glacialis Personnat;;OW;;;2660500;1202500;707;D;;1;2014;;;;;;;LC;K;L;;;;;;;LC;;;;;Orobanchaceae;;INN;;
infoflora:344800;Gef�sspflanzen;Kleiner Klappertopf;Rhinanthus minor L.;;LU;;;2655500;1204500;707;D;;1;2011;;;;;;;LC;K;L;;;;;;;LC;;;;;Orobanchaceae;;INN;;
infoflora:345300;Gef�sspflanzen;Rostbl�ttrige Alpenrose;Rhododendron ferrugineum L.;;NW;;;2662500;1203500;707;D;;1;1888;;;;;;;LC;K;;;;;;;;LC;;;;;Ericaceae;;INN;;
infoflora:345400;Gef�sspflanzen;Bewimperte Alpenrose;Rhododendron hirsutum L.;;NW;;;2661500;1203500;707;D;;1;2010;;;;;;;LC;K;;;;;;;;LC;;;;;Ericaceae;;INN;;
infoflora:345400;Gef�sspflanzen;Bewimperte Alpenrose;Rhododendron hirsutum L.;;NW;;;2662500;1203500;707;D;;4;2012;;;;;;;LC;K;;;;;;;;LC;;;;;Ericaceae;;INN;;
infoflora:347200;Gef�sspflanzen;Wilde Sumpfkresse;Rorippa sylvestris (L.) Besser;;OW;;;2662500;1201500;707;D;;1;1986;;;;;;;LC;K;L;;;;;;;LC;;;;;Brassicaceae;;INN;;
infoflora:347400;Gef�sspflanzen;Tannen-Rose;Rosa abietina Christ;;OW;;;2662500;1201500;707;D;;1;1938;;;;;;;NT;3;L;Z;0;0;;;;NE;;;;;Rosaceae;;IEP;;
infoflora:347600;Gef�sspflanzen;Feld-Rose;Rosa arvensis Huds.;;OW;;;2663500;1202500;707;D;;1;1931;;;;;;;LC;K;;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:347600;Gef�sspflanzen;Feld-Rose;Rosa arvensis Huds.;;NW;;;2663500;1203500;707;D;;1;1935;;;;;;;LC;K;;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:347600;Gef�sspflanzen;Feld-Rose;Rosa arvensis Huds.;;OW;;;2662500;1201500;707;D;;2;1938;;;;;;;LC;K;;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:347800;Gef�sspflanzen;Hunds-Rose;Rosa canina L.;;OW;;;2663500;1201500;707;D;;1;1929;;;;;;;LC;K;L;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:347800;Gef�sspflanzen;Hunds-Rose;Rosa canina L.;;OW;;;2661500;1201500;707;D;;2;1937;;;;;;;LC;K;L;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:347800;Gef�sspflanzen;Hunds-Rose;Rosa canina L.;;OW;;;2662500;1201500;707;D;;4;1938;;;;;;;LC;K;L;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:347800;Gef�sspflanzen;Hunds-Rose;Rosa canina L.;;OW;;;2663500;1202500;707;D;;4;1938;;;;;;;LC;K;L;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:348300;Gef�sspflanzen;Busch-Rose;Rosa corymbifera Borkh.;;OW;;;2661500;1201500;707;D;;1;1936;;;;;;;LC;K;L;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:348700;Gef�sspflanzen;Bereifte Rose;Rosa glauca Pourr.;;OW;;;2663500;1202500;707;D;;3;1936;;;;;;;LC;K;L;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:349500;Gef�sspflanzen;Alpen-Hagrose;Rosa pendulina L.;;NW;;;2663500;1203500;707;D;;1;1871;;;;;;;LC;K;;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:349500;Gef�sspflanzen;Alpen-Hagrose;Rosa pendulina L.;;OW;;;2662500;1201500;707;D;;3;1929;;;;;;;LC;K;;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:349500;Gef�sspflanzen;Alpen-Hagrose;Rosa pendulina L.;;OW;;;2662500;1202500;707;D;;1;1931;;;;;;;LC;K;;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:349500;Gef�sspflanzen;Alpen-Hagrose;Rosa pendulina L.;;OW;;;2663500;1202500;707;D;;1;1933;;;;;;;LC;K;;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:349500;Gef�sspflanzen;Alpen-Hagrose;Rosa pendulina L.;;OW;;;2656500;1202500;707;D;;1;1934;;;;;;;LC;K;;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:349500;Gef�sspflanzen;Alpen-Hagrose;Rosa pendulina L.;;NW;;;2661500;1203500;707;D;;1;2010;;;;;;;LC;K;;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:349500;Gef�sspflanzen;Alpen-Hagrose;Rosa pendulina L.;;OW;;;2660500;1201500;707;D;;3;2015;;;;;;;LC;K;;;;;;;;LC;;;;;Rosaceae;;INN;;
infoflora:353120;Gef�sspflanzen;Echte Brombeere;Rubus fruticosus aggr.;;OW;;;2663500;1201500;707;D;;1;1933;;;;;;;LC;K;;;;;;;;LC;;;;;Rosaceae;;INN;;
